claim_id,customer_id,age,gender,vehicle_age,vehicle_type,policy_type,premium_amount,claim_amount,accident_type,accident_severity,incident_state,days_since_policy,number_of_previous_claims,police_report,witness_present,medical_cost,repair_cost,claim_status,fraud_reported
CLM100686,CUST22600,43,Male,8,Truck,Third-Party,12831.41,40172.52,Rollover,Moderate,West Bengal,198,2,Yes,Yes,6889.05,24612.63,Pending,0
CLM100687,CUST27057,45,Male,0,Sedan,Comprehensive,12811.18,38176.62,Fire,Moderate,Gujarat,783,0,No,Yes,7425.34,16707.66,Approved,1
CLM100688,CUST28843,43,Male,2,Van,Third-Party,18966.33,50525.66,Vandalism,Moderate,Telangana,65,1,No,No,7808.29,19411.23,Approved,0
CLM100689,CUST25563,61,Female,9,Van,Comprehensive,15730.94,52460.05,Natural Disaster,Moderate,West Bengal,1645,1,No,Yes,3490.92,30482.88,Approved,0
CLM100690,CUST20878,42,Female,11,SUV,Zero-Depreciation,6245.69,15667.9,Vandalism,Minor,Karnataka,1694,1,Yes,Yes,8655.1,6141.45,Pending,0
CLM100691,CUST23206,40,Male,10,Motorcycle,Comprehensive,10132.29,145253.32,Fire,Total Loss,Rajasthan,428,0,No,Yes,14152.2,80931.52,Under Review,1
CLM100692,CUST22416,53,Female,0,SUV,Zero-Depreciation,9155.69,77013.51,Vandalism,Severe,Delhi,8,4,Yes,Yes,20265.38,29504.3,Approved,0
CLM100693,CUST28369,26,Male,0,Hatchback,Comprehensive,9329.5,35813.75,Theft,Minor,Maharashtra,81,0,Yes,No,8479.47,13741.93,Under Review,0
CLM100694,CUST24512,42,Female,3,SUV,Comprehensive,17638.76,49993.04,Natural Disaster,Moderate,Punjab,453,1,Yes,No,0.0,15902.77,Approved,0
CLM100695,CUST28735,41,Female,0,Truck,Third-Party,10902.85,94201.7,Theft,Severe,Maharashtra,14,0,No,Yes,13896.07,36567.08,Under Review,1
CLM100696,CUST20787,43,Female,6,Hatchback,Third-Party,8639.83,50492.98,Theft,Moderate,Telangana,193,0,Yes,No,0.0,18054.36,Approved,1
CLM100697,CUST28829,40,Female,3,Sedan,Standalone,18723.32,62741.94,Vandalism,Moderate,Punjab,899,0,Yes,No,0.0,18396.57,Approved,0
CLM100698,CUST27618,39,Male,3,Sedan,Third-Party,15619.07,28904.44,Theft,Minor,Rajasthan,360,2,No,No,4235.89,11964.66,Approved,0
CLM100699,CUST26031,36,Male,3,Truck,Third-Party,11384.63,55295.67,Rollover,Moderate,Uttar Pradesh,338,3,No,Yes,2874.11,15267.25,Under Review,0
CLM100700,CUST22553,51,Female,4,Truck,Standalone,5688.86,142128.2,Natural Disaster,Severe,Punjab,57,0,Yes,Yes,22106.15,58410.75,Approved,0
CLM100701,CUST24395,37,Female,5,Van,Zero-Depreciation,13434.29,25445.23,Theft,Minor,Maharashtra,1127,0,Yes,No,0.0,8795.67,Rejected,0
CLM100702,CUST22204,18,Female,1,Sedan,Third-Party,8709.67,54448.61,Theft,Severe,Telangana,56,1,No,Yes,13782.17,28892.6,Approved,1
CLM100703,CUST25626,43,Male,1,SUV,Third-Party,19320.65,121233.95,Rollover,Severe,Gujarat,346,2,Yes,No,13669.27,47522.06,Under Review,1
CLM100704,CUST24327,38,Male,7,Sedan,Comprehensive,8093.76,90925.66,Theft,Severe,Delhi,136,0,No,Yes,,54873.95,Approved,0
CLM100705,CUST23914,31,Female,0,Van,Comprehensive,14394.1,204727.49,Natural Disaster,Total Loss,Telangana,35,3,Yes,Yes,14822.26,78303.25,Approved,1
CLM100706,CUST20060,39,Male,1,Sedan,Comprehensive,4166.44,72903.0,Theft,Moderate,West Bengal,320,0,No,Yes,6123.36,27665.7,Approved,0
CLM100707,CUST20246,50,Male,0,Sedan,Third-Party,25803.76,33561.74,Vandalism,Moderate,Karnataka,114,1,No,No,8493.51,11375.97,Pending,0
CLM100708,CUST26308,40,Female,0,Truck,Third-Party,19217.4,82944.65,Rollover,Moderate,Karnataka,879,2,Yes,No,2021.5,46486.05,Approved,0
CLM100709,CUST22197,43,Male,0,Sedan,Third-Party,10625.31,36593.0,Vandalism,Minor,Telangana,327,1,No,Yes,432.01,20760.6,Under Review,0
CLM100710,CUST22408,43,Female,1,SUV,Zero-Depreciation,7245.38,105369.24,Natural Disaster,Severe,Tamil Nadu,21,1,Yes,Yes,16732.74,47583.31,Approved,0
CLM100711,CUST23492,37,Female,0,Hatchback,Zero-Depreciation,13546.0,9079.19,Rollover,Minor,Maharashtra,403,3,No,Yes,4767.8,4615.26,Approved,0
CLM100712,CUST21098,47,Male,9,Sedan,Third-Party,14629.64,58297.95,Natural Disaster,Severe,Uttar Pradesh,27,1,No,No,14714.28,31920.74,Approved,1
CLM100713,CUST27360,34,Male,1,Sedan,Comprehensive,8289.33,28290.21,Collision,Minor,West Bengal,11,1,,Yes,3321.45,12990.72,Approved,0
CLM100714,CUST22815,35,Male,2,SUV,Third-Party,10256.3,52093.36,Theft,Moderate,Karnataka,659,0,Yes,No,9209.79,23260.05,Approved,0
CLM100715,CUST20576,42,Female,8,Sedan,Comprehensive,10074.6,33599.01,Rollover,Minor,Maharashtra,349,0,No,Yes,1010.52,20420.0,Approved,1
CLM100716,CUST21518,61,Female,0,Sedan,Comprehensive,17150.99,109442.22,Rollover,Severe,Rajasthan,167,0,Yes,No,8351.06,68236.97,Under Review,0
CLM100717,CUST20846,58,Female,1,Sedan,Third-Party,8858.0,11354.12,Collision,Severe,Maharashtra,187,0,Yes,No,13417.9,4796.46,Pending,0
CLM100718,CUST24034,51,Male,1,Sedan,Third-Party,13592.78,36899.07,Natural Disaster,Moderate,West Bengal,616,0,Yes,No,0.0,16954.36,Approved,0
CLM100719,CUST21453,40,Female,0,Hatchback,Comprehensive,3881.16,179155.5,Fire,Total Loss,Uttar Pradesh,286,0,No,No,18801.76,88220.8,Approved,1
CLM100720,CUST20361,32,Male,20,Sedan,Comprehensive,15017.8,24682.0,Theft,Minor,Tamil Nadu,133,2,Yes,No,4551.47,10759.98,Pending,0
CLM100721,CUST28782,50,Male,2,SUV,Comprehensive,9877.91,195545.14,Theft,Total Loss,Telangana,197,5,,No,18668.94,120226.46,Under Review,1
CLM100722,CUST24276,36,Female,1,Hatchback,Third-Party,13779.38,116060.21,Theft,Severe,Delhi,444,0,Yes,Yes,11474.49,32442.48,Under Review,0
CLM100723,CUST24522,44,Male,5,SUV,Comprehensive,11466.66,188004.71,Collision,Total Loss,Punjab,209,1,Yes,Yes,5865.93,102560.13,Approved,0
CLM100724,CUST25910,37,Female,4,Hatchback,Third-Party,12942.06,206634.94,Fire,Total Loss,Tamil Nadu,98,1,Yes,Yes,15700.62,128628.16,Under Review,1
CLM100725,CUST23229,21,Female,0,Sedan,Zero-Depreciation,12848.77,78334.07,Fire,Moderate,West Bengal,8,0,No,Yes,2034.5,20210.65,Approved,1
CLM100726,CUST20949,27,Male,9,SUV,Third-Party,3307.28,17677.87,Fire,Minor,Punjab,165,0,No,No,0.0,8819.12,Approved,0
CLM100727,CUST23690,35,Female,3,Sedan,Comprehensive,15238.99,19088.68,Natural Disaster,Minor,Maharashtra,287,1,No,Yes,7449.17,7838.92,Approved,0
CLM100728,CUST23984,50,Male,2,SUV,Standalone,15133.84,122013.59,Collision,Total Loss,Maharashtra,491,3,Yes,Yes,12817.36,69966.8,Pending,1
CLM100729,CUST28266,39,Female,0,Sedan,Comprehensive,18325.73,6669.75,Natural Disaster,Minor,West Bengal,632,1,No,Yes,4926.07,1800.58,Rejected,0
CLM100730,CUST26698,36,Female,1,Truck,Comprehensive,8070.25,19745.68,Natural Disaster,Minor,Tamil Nadu,386,0,No,Yes,1834.24,7822.41,Approved,0
CLM100731,CUST27248,38,Female,7,Sedan,Third-Party,6472.43,14313.44,Natural Disaster,Minor,Rajasthan,1280,4,Yes,No,3015.95,8538.91,Approved,0
CLM100732,CUST28897,61,Female,1,Sedan,Zero-Depreciation,15508.98,28889.05,Vandalism,Minor,Punjab,397,2,Yes,No,3563.58,11188.71,Approved,0
CLM100733,CUST20562,35,Male,5,Truck,Zero-Depreciation,8522.71,37628.56,Fire,Moderate,Telangana,768,0,Yes,No,11883.48,13975.86,Rejected,0
CLM100734,CUST23139,35,Female,8,SUV,Comprehensive,13480.82,13733.78,Collision,Minor,Telangana,618,3,Yes,No,6493.67,5026.84,Pending,0
CLM100735,CUST26467,30,Female,4,SUV,Comprehensive,15159.7,89873.68,Collision,Moderate,Karnataka,36,1,Yes,Yes,3362.33,32796.7,Rejected,0
CLM100736,CUST20265,68,Male,4,Truck,Third-Party,10353.34,19833.25,Theft,Minor,Maharashtra,582,4,No,No,0.0,11289.46,Approved,1
CLM100737,CUST23630,36,Male,0,SUV,Zero-Depreciation,11196.0,87639.13,Fire,Moderate,Rajasthan,338,3,Yes,Yes,5414.9,54941.36,Approved,1
CLM100738,CUST23681,20,Male,2,Sedan,Third-Party,9105.39,23679.71,Collision,Minor,Telangana,191,0,No,No,3908.25,11547.74,Under Review,0
CLM100739,CUST21848,29,Male,4,Hatchback,Comprehensive,13792.07,83412.44,Collision,Total Loss,Karnataka,532,0,Yes,Yes,8141.43,47728.7,Under Review,0
CLM100740,CUST26035,33,Female,2,SUV,Zero-Depreciation,11846.67,46537.48,Natural Disaster,Moderate,Uttar Pradesh,86,3,Yes,Yes,4912.92,15441.33,Approved,0
CLM100741,CUST26771,43,Male,1,SUV,Third-Party,14123.41,75078.94,Fire,Severe,Telangana,585,2,Yes,No,9577.83,22061.95,Approved,0
CLM100742,CUST22128,26,Female,3,SUV,Standalone,5313.76,45215.13,Vandalism,Severe,Rajasthan,420,1,Yes,No,17961.68,28124.3,Approved,0
CLM100743,CUST21059,55,Female,3,Sedan,Third-Party,13145.22,41490.95,Fire,Moderate,Rajasthan,293,3,Yes,Yes,0.0,13875.5,Approved,0
CLM100744,CUST27035,36,Female,0,Van,Third-Party,8885.34,33042.28,Rollover,Minor,Telangana,536,0,Yes,No,4780.13,8900.52,Approved,0
CLM100745,CUST23278,35,Male,3,Hatchback,Third-Party,15075.37,20313.53,Rollover,Minor,Tamil Nadu,555,4,No,No,4319.56,8536.73,Approved,0
CLM100746,CUST24675,28,Male,9,Motorcycle,Comprehensive,9462.32,79268.19,Rollover,Severe,Maharashtra,6,0,Yes,Yes,20397.3,37280.33,Approved,1
CLM100747,CUST24705,43,Male,4,Motorcycle,Comprehensive,13134.54,16810.95,Theft,Minor,Karnataka,13,5,Yes,Yes,,6451.68,Approved,0
CLM100748,CUST27264,35,Male,0,SUV,Zero-Depreciation,3930.81,30593.07,Theft,Minor,West Bengal,336,1,Yes,No,1326.72,8301.94,Rejected,0
CLM100749,CUST20417,52,Female,9,Sedan,Third-Party,16437.91,72021.66,Natural Disaster,Moderate,Gujarat,181,1,No,No,4958.24,22890.96,Under Review,0
CLM100750,CUST24315,37,Male,2,Van,Zero-Depreciation,15152.68,61642.96,Collision,Moderate,Punjab,156,0,Yes,Yes,0.0,21631.54,Approved,0
CLM100751,CUST28442,36,Female,1,Motorcycle,Comprehensive,17265.87,40403.85,Collision,Moderate,Uttar Pradesh,231,2,No,Yes,2389.4,15347.0,Approved,0
CLM100752,CUST27569,54,Male,1,Sedan,Zero-Depreciation,14879.82,18526.21,Vandalism,Minor,Delhi,171,1,Yes,No,187.37,9672.65,Under Review,0
CLM100753,CUST27753,54,Female,0,Sedan,Standalone,5475.91,96955.74,Collision,Total Loss,West Bengal,62,0,No,No,,56125.08,Under Review,1
CLM100754,CUST20365,20,Female,16,Sedan,Standalone,11860.01,58297.89,Collision,Moderate,Maharashtra,272,0,No,Yes,7130.1,30619.01,Approved,1
CLM100755,CUST24662,41,Female,0,Motorcycle,Standalone,4535.51,27140.77,Natural Disaster,Minor,Maharashtra,20,0,Yes,No,4731.37,8849.82,Approved,1
CLM100756,CUST23842,34,Male,3,Sedan,Comprehensive,10193.33,27339.61,Rollover,Minor,Uttar Pradesh,206,3,Yes,Yes,4549.87,10458.97,Pending,0
CLM100757,CUST21936,19,Female,6,Van,Third-Party,19007.34,131851.94,Collision,Severe,Delhi,398,1,No,No,11382.51,44281.26,Approved,0
CLM100758,CUST28567,32,Male,2,SUV,Third-Party,13821.19,83808.27,Theft,Moderate,Punjab,15,2,Yes,Yes,7994.83,26432.05,Approved,1
CLM100759,CUST21776,35,Female,5,Motorcycle,Standalone,16719.57,26456.73,Theft,Minor,Tamil Nadu,195,0,No,Yes,3859.2,12614.04,Under Review,0
CLM100760,CUST22561,57,Female,7,Truck,Comprehensive,11749.14,46528.41,Theft,Moderate,Telangana,54,0,No,Yes,5008.94,29586.22,Under Review,0
CLM100761,CUST28568,39,Female,0,Motorcycle,Standalone,8640.16,115527.26,Theft,Severe,Gujarat,136,0,Yes,No,15848.91,44005.5,Under Review,0
CLM100762,CUST20899,32,Female,3,Hatchback,Third-Party,6508.23,99038.09,Rollover,Severe,Delhi,435,0,Yes,Yes,14264.05,36528.3,Approved,0
CLM100763,CUST27281,46,Female,8,SUV,Standalone,7574.09,51536.41,Fire,Minor,Punjab,232,2,Yes,Yes,0.0,15201.28,Approved,0
CLM100764,CUST21690,37,Female,15,Sedan,Comprehensive,8428.13,27700.78,Vandalism,Minor,Rajasthan,200,0,Yes,No,4876.16,9466.15,Approved,0
CLM100765,CUST20384,39,Male,0,Motorcycle,Comprehensive,10073.35,57089.46,Natural Disaster,Moderate,Telangana,493,3,Yes,Yes,5870.92,17084.72,Approved,0
CLM100766,CUST24955,50,Male,4,Motorcycle,Zero-Depreciation,6735.05,28798.65,Theft,Minor,Uttar Pradesh,171,1,Yes,Yes,0.0,11798.01,Rejected,0
CLM100767,CUST25576,39,Female,5,Van,Zero-Depreciation,9885.3,19891.47,Collision,Minor,Rajasthan,786,0,Yes,No,6901.34,9389.45,Approved,0
CLM100768,CUST28778,46,Female,3,Sedan,Third-Party,3000.0,32118.9,Vandalism,Minor,Punjab,197,1,Yes,Yes,1103.35,18138.14,Pending,0
CLM100769,CUST25735,18,Female,3,Hatchback,Third-Party,6488.0,249860.6,Collision,Total Loss,Uttar Pradesh,192,2,No,Yes,15248.89,124056.07,Pending,1
CLM100770,CUST22728,51,Male,6,Van,Zero-Depreciation,8721.06,32043.76,Natural Disaster,Minor,Maharashtra,679,2,Yes,Yes,0.0,17002.67,Approved,1
CLM100771,CUST23625,52,Female,0,Hatchback,Comprehensive,19902.46,28597.31,Rollover,Minor,Gujarat,637,3,Yes,Yes,2988.54,16262.53,Approved,0
CLM100772,CUST20110,31,Male,11,Sedan,Comprehensive,12888.18,20877.01,Theft,Minor,Gujarat,416,4,Yes,Yes,0.0,7847.72,Pending,0
CLM100773,CUST23530,38,Female,9,SUV,Third-Party,14622.29,35093.83,Natural Disaster,Minor,Maharashtra,41,2,Yes,Yes,0.0,14837.5,Approved,0
CLM100774,CUST27614,44,Male,0,Sedan,Third-Party,24473.05,22085.73,Collision,Moderate,Gujarat,1189,0,Yes,No,3389.67,8570.65,Approved,0
CLM100775,CUST22591,36,Male,2,SUV,Comprehensive,17450.26,32981.59,Theft,Minor,Tamil Nadu,1458,0,Yes,Yes,1396.55,13055.04,Approved,0
CLM100776,CUST28973,41,Male,2,Hatchback,Standalone,9700.68,33629.46,Collision,Minor,Karnataka,551,4,Yes,No,3248.25,19786.22,Approved,0
CLM100777,CUST23186,30,Female,3,Motorcycle,Comprehensive,15549.39,15467.89,Vandalism,Minor,Tamil Nadu,1037,0,Yes,No,1495.79,6635.73,Approved,0
CLM100778,CUST20055,31,Male,2,Hatchback,Third-Party,12999.93,29190.2,Fire,Minor,Delhi,126,0,Yes,Yes,6080.21,16830.46,Under Review,0
CLM100779,CUST27367,28,Female,0,Motorcycle,Comprehensive,5430.96,20618.29,Rollover,Minor,Delhi,889,1,No,Yes,4837.15,6905.65,Approved,0
CLM100780,CUST22577,39,Female,2,SUV,Third-Party,14923.12,53671.74,Natural Disaster,Moderate,Gujarat,143,2,Yes,Yes,0.0,15918.24,Under Review,0
CLM100781,CUST27343,51,Female,1,Hatchback,Third-Party,11874.46,20005.57,Vandalism,Minor,Tamil Nadu,236,0,Yes,No,11074.9,5869.48,Pending,0
CLM100782,CUST28438,54,Female,2,Hatchback,Comprehensive,18615.46,54513.9,Theft,Severe,Uttar Pradesh,672,0,No,Yes,15376.03,20703.36,Approved,0
CLM100783,CUST28923,36,Female,2,Sedan,Comprehensive,13877.98,74521.21,Natural Disaster,Severe,Uttar Pradesh,85,3,,No,12729.5,27643.47,Under Review,0
CLM100784,CUST23135,22,Male,4,Truck,Comprehensive,10907.12,66911.75,Collision,Moderate,Tamil Nadu,126,0,No,Yes,8854.98,37447.42,Approved,0
CLM100785,CUST25600,32,Female,3,Hatchback,Standalone,5474.77,19968.5,Rollover,Moderate,Maharashtra,89,1,Yes,Yes,6274.19,7579.53,Approved,0
CLM100786,CUST24419,45,Female,1,Hatchback,Third-Party,16108.6,65086.74,Theft,Moderate,Punjab,138,1,Yes,Yes,7212.49,33153.2,Approved,0
CLM100787,CUST26715,26,Female,8,Van,Comprehensive,10325.39,13269.78,Theft,Minor,Telangana,278,1,Yes,Yes,5622.27,6648.82,Pending,0
CLM100788,CUST25137,53,Female,20,Truck,Comprehensive,20494.59,75501.36,Rollover,Severe,Tamil Nadu,167,0,No,Yes,11382.4,27847.65,Rejected,0
CLM100789,CUST22752,49,Female,6,Sedan,Zero-Depreciation,20319.75,139502.61,Theft,Severe,Maharashtra,436,1,Yes,Yes,3276.28,68834.51,Under Review,0
CLM100790,CUST23997,18,Male,1,SUV,Standalone,8106.56,22017.26,Rollover,Minor,West Bengal,141,0,No,No,12811.45,5967.44,Approved,0
CLM100791,CUST26199,30,Male,3,Motorcycle,Comprehensive,9500.02,24741.34,Fire,Minor,Uttar Pradesh,290,3,Yes,Yes,5068.84,12242.02,Approved,0
CLM100792,CUST24709,34,Female,9,SUV,Comprehensive,12518.19,71253.29,Natural Disaster,Severe,Punjab,650,0,No,No,16164.88,38487.93,Approved,0
CLM100793,CUST23710,35,Female,1,SUV,Comprehensive,7978.86,26667.75,Natural Disaster,Minor,Uttar Pradesh,30,1,Yes,No,3387.59,14196.44,Approved,0
CLM100794,CUST21892,49,Female,2,SUV,Zero-Depreciation,7398.75,52018.7,Natural Disaster,Moderate,Uttar Pradesh,321,4,No,Yes,6182.58,23560.01,Under Review,0
CLM100795,CUST25776,20,Female,11,SUV,Third-Party,12599.11,98860.16,Natural Disaster,Severe,Tamil Nadu,51,2,No,No,16614.63,28415.93,Approved,1
CLM100796,CUST23141,27,Female,5,Hatchback,Comprehensive,14550.42,38685.98,Fire,Minor,Punjab,158,0,No,No,1248.71,14500.93,Approved,0
CLM100797,CUST26872,38,Female,1,Sedan,Comprehensive,16564.52,26933.94,Fire,Moderate,Delhi,443,3,No,Yes,1542.72,12164.39,Under Review,0
CLM100798,CUST21346,56,Male,3,Sedan,Third-Party,14199.81,122926.64,Natural Disaster,Moderate,Rajasthan,3,2,Yes,,1314.15,38454.35,Approved,1
CLM100799,CUST24273,36,Male,0,Motorcycle,Comprehensive,13447.94,72937.59,Fire,Moderate,Punjab,12,3,Yes,Yes,2563.63,37536.08,Approved,1
CLM100800,CUST21260,49,Female,0,Sedan,Third-Party,14294.44,43196.05,Theft,Minor,Telangana,151,0,Yes,Yes,10039.25,11416.04,Approved,0
CLM100801,CUST20985,45,Male,11,Sedan,Third-Party,18041.67,44738.49,Vandalism,Moderate,Maharashtra,1270,0,No,Yes,3804.42,23678.43,Rejected,0
CLM100802,CUST27740,34,Female,1,Hatchback,Comprehensive,12068.94,21051.2,Collision,Minor,West Bengal,299,0,Yes,Yes,1173.72,7057.87,Rejected,0
CLM100803,CUST21298,25,Female,3,Sedan,Zero-Depreciation,7600.11,29351.27,Collision,Minor,Rajasthan,43,0,No,Yes,0.0,14276.74,Approved,0
CLM100804,CUST22356,62,Male,10,Truck,Comprehensive,10425.58,75313.2,Natural Disaster,Severe,West Bengal,1387,0,No,Yes,13355.31,42606.88,Approved,0
CLM100805,CUST24143,40,Female,1,Motorcycle,Zero-Depreciation,3000.0,26712.43,Fire,Minor,Punjab,8,0,No,Yes,229.3,14108.76,Approved,1
CLM100806,CUST26174,33,Female,3,SUV,Comprehensive,10301.68,32086.85,Vandalism,Minor,Maharashtra,1845,1,Yes,Yes,3118.32,20366.05,Approved,0
CLM100807,CUST23412,44,Female,0,SUV,Comprehensive,15408.27,196689.98,Collision,Total Loss,Punjab,991,1,No,No,17509.17,90805.82,Pending,0
CLM100808,CUST27953,30,Female,7,Motorcycle,Comprehensive,8793.5,28435.28,Vandalism,Moderate,Tamil Nadu,14,2,Yes,Yes,0.0,13426.47,Under Review,0
CLM100809,CUST28798,42,Male,0,Truck,Third-Party,3880.17,59561.55,Rollover,Moderate,West Bengal,2066,0,Yes,Yes,5682.4,29570.62,Approved,0
CLM100810,CUST26693,44,Female,4,Van,Comprehensive,16498.55,26808.43,Collision,Minor,Uttar Pradesh,443,2,No,No,8854.34,10632.41,Approved,0
CLM100811,CUST26796,24,Female,2,Sedan,Standalone,16672.74,22854.15,Theft,Moderate,Delhi,394,0,No,Yes,,7432.62,Approved,0
CLM100812,CUST26784,57,Female,14,Hatchback,Comprehensive,7409.3,22333.09,Rollover,Minor,Delhi,95,0,Yes,Yes,581.28,6910.97,Approved,0
CLM100813,CUST21658,35,Female,2,SUV,Third-Party,13324.61,59182.99,Vandalism,Severe,Punjab,296,1,Yes,Yes,18139.16,35449.01,Approved,0
CLM100814,CUST22031,27,Female,3,Van,Third-Party,18150.36,99888.3,Vandalism,Severe,Maharashtra,298,0,No,No,20538.52,63066.56,Approved,0
CLM100815,CUST25102,38,Female,1,Hatchback,Comprehensive,5035.73,49654.46,Theft,Moderate,West Bengal,866,0,Yes,No,444.61,20009.91,Approved,0
CLM100816,CUST20829,53,Male,4,Sedan,Third-Party,17132.77,27029.88,Rollover,Minor,West Bengal,353,0,Yes,Yes,0.0,15336.98,Approved,0
CLM100817,CUST27963,35,Female,3,SUV,Zero-Depreciation,3000.0,81769.3,Vandalism,Moderate,Gujarat,111,3,No,No,5318.31,38345.8,Approved,1
CLM100818,CUST28711,18,Female,2,Truck,Comprehensive,15813.01,71006.02,Fire,Moderate,Gujarat,205,0,Yes,Yes,0.0,40080.58,Approved,0
CLM100819,CUST28336,26,Male,18,Sedan,Third-Party,15192.06,91427.26,Collision,Moderate,Uttar Pradesh,89,0,No,Yes,245.4,48358.65,Rejected,0
CLM100820,CUST20805,33,Female,0,Sedan,Comprehensive,7820.69,90973.63,Rollover,Severe,Maharashtra,654,1,No,Yes,12410.72,34554.12,Approved,0
CLM100821,CUST26434,28,Male,13,Sedan,Comprehensive,10502.17,34064.01,Theft,Minor,Gujarat,562,0,No,No,2478.86,18784.56,Under Review,0
CLM100822,CUST21366,42,Male,1,Hatchback,Third-Party,15393.24,121836.56,Fire,Severe,Punjab,445,0,Yes,Yes,19172.89,37337.63,Approved,0
CLM100823,CUST24910,26,Female,1,Van,Comprehensive,13658.63,11663.73,Collision,Moderate,Gujarat,9,0,Yes,No,1018.79,4963.37,Pending,0
CLM100824,CUST24951,42,Female,1,Truck,Comprehensive,3000.0,39885.25,Natural Disaster,Moderate,Rajasthan,30,0,No,Yes,6867.73,17977.94,Approved,0
CLM100825,CUST28916,27,Male,0,Van,Comprehensive,18591.96,121502.32,Rollover,Severe,Telangana,603,0,,Yes,8261.35,66683.1,Rejected,0
CLM100826,CUST22306,50,Female,2,Truck,Third-Party,8617.55,26095.36,Natural Disaster,Minor,Uttar Pradesh,60,0,No,No,8327.77,15713.36,Under Review,0
CLM100827,CUST22233,57,Female,3,SUV,Third-Party,16301.72,12040.03,Vandalism,Minor,Gujarat,43,3,Yes,No,0.0,3678.18,Approved,0
CLM100828,CUST25948,39,Female,0,Truck,Standalone,12204.26,125005.71,Collision,Severe,Tamil Nadu,498,0,No,Yes,14405.08,57184.93,Under Review,0
CLM100829,CUST28589,66,Male,2,Motorcycle,Comprehensive,11163.72,44547.19,Rollover,Minor,Punjab,212,0,Yes,No,13065.02,26453.18,Pending,0
CLM100830,CUST27305,39,Female,9,Motorcycle,Third-Party,7714.61,24978.08,Theft,Minor,Rajasthan,32,0,No,No,3709.26,13565.95,Rejected,0
CLM100831,CUST25744,33,Female,1,Sedan,Zero-Depreciation,14481.8,89709.38,Vandalism,Severe,Uttar Pradesh,492,0,No,Yes,16803.72,31223.39,Under Review,0
CLM100832,CUST25403,37,Male,1,Truck,Comprehensive,8132.53,101882.67,Theft,Moderate,Karnataka,220,1,Yes,No,2963.21,44546.43,Rejected,0
CLM100833,CUST26228,23,Male,2,SUV,Comprehensive,11066.69,25737.62,Natural Disaster,Minor,Punjab,243,1,Yes,No,0.0,7513.37,Pending,0
CLM100834,CUST20089,53,Female,0,Sedan,Comprehensive,9724.35,180488.09,Rollover,Total Loss,Maharashtra,88,3,Yes,No,18052.04,84319.23,Under Review,1
CLM100835,CUST22544,59,Male,0,SUV,Standalone,15065.55,22943.22,Theft,Minor,Karnataka,256,0,No,No,10666.2,6866.64,Approved,0
CLM100836,CUST27128,53,Male,0,SUV,Third-Party,14720.59,48440.45,Rollover,Moderate,Uttar Pradesh,167,0,Yes,No,2564.88,20538.54,Approved,0
CLM100837,CUST25131,32,Female,1,Sedan,Zero-Depreciation,10864.69,159683.0,Natural Disaster,Severe,Maharashtra,541,4,Yes,No,13012.15,70555.22,Rejected,1
CLM100838,CUST22084,29,Female,1,SUV,Third-Party,16153.89,37077.02,Rollover,Minor,Rajasthan,175,0,Yes,Yes,1245.88,13734.01,Approved,0
CLM100839,CUST28927,26,Female,5,Truck,Zero-Depreciation,13225.59,79195.75,Fire,Moderate,Tamil Nadu,736,1,No,Yes,6522.25,28848.12,Approved,1
CLM100840,CUST22865,28,Female,20,Hatchback,Zero-Depreciation,15199.9,143701.14,Rollover,Severe,Uttar Pradesh,76,0,Yes,No,14815.19,71033.28,Approved,0
CLM100841,CUST24735,20,Female,0,Hatchback,Zero-Depreciation,11080.88,49803.92,Rollover,Minor,Gujarat,954,2,Yes,Yes,312.52,17779.11,Approved,0
CLM100842,CUST22678,61,Female,0,SUV,Comprehensive,8994.26,18517.79,Fire,Minor,West Bengal,4,1,Yes,Yes,0.0,8873.68,Pending,0
CLM100843,CUST27116,56,Male,7,Truck,Standalone,18185.11,43365.3,Natural Disaster,Minor,Rajasthan,380,1,Yes,No,0.0,13728.06,Approved,0
CLM100844,CUST24064,32,Male,1,SUV,Comprehensive,14446.44,39355.46,Vandalism,Minor,Rajasthan,108,0,Yes,No,0.0,18237.44,Approved,0
CLM100845,CUST27319,29,Male,1,SUV,Standalone,17546.41,183362.24,Vandalism,Severe,Tamil Nadu,340,3,No,No,18170.3,52308.12,Approved,0
CLM100846,CUST20257,35,Female,0,Motorcycle,Third-Party,16251.31,15130.02,Fire,Minor,Telangana,222,1,No,No,0.0,7703.05,Approved,0
CLM100847,CUST28842,32,Female,0,Motorcycle,Zero-Depreciation,17210.69,37668.54,Rollover,Severe,Maharashtra,427,1,Yes,No,20393.5,15549.74,Rejected,0
CLM100848,CUST20225,32,Female,0,SUV,Zero-Depreciation,8462.87,35644.22,Theft,Minor,West Bengal,1113,0,Yes,Yes,0.0,12644.44,Pending,0
CLM100849,CUST25275,26,Female,0,SUV,Third-Party,18413.17,18224.67,Theft,Minor,West Bengal,231,2,Yes,Yes,1798.93,6894.93,Approved,0
